0, 2
0.0628319, 2.37431
0.125664, 2.46832
0.188496, 2.49707
0.251327, 2.50653
0.314159, 2.51424
0.376991, 2.51683
0.439823, 2.52005
0.502655, 2.52894
0.565487, 2.53499
0.628319, 2.54039
0.69115, 2.54408
0.753982, 2.5499
0.816814, 2.55687
0.879646, 2.55617
0.942478, 2.5618
1.00531, 2.57012
1.06814, 2.57582
1.13097, 2.57855
1.19381, 2.58946
1.25664, 2.58908
1.31947, 2.59472
1.3823, 2.59714
1.44513, 2.60236
1.50796, 2.61043
1.5708, 2.6126
1.63363, 2.61787
1.69646, 2.62068
1.75929, 2.62583
1.82212, 2.63347
1.88496, 2.63573
1.94779, 2.64063
2.01062, 2.6419
2.07345, 2.64248
2.13628, 2.6494
2.19911, 2.6576
2.26195, 2.66399
2.32478, 2.66925
2.38761, 2.67618
2.45044, 2.67533
2.51327, 2.68036
2.57611, 2.6801
2.63894, 2.68757
2.70177, 2.69301
2.7646, 2.6949
2.82743, 2.70029
2.89027, 2.6992
2.9531, 2.70022
3.01593, 2.70382
3.07876, 2.70912
3.14159, 2.71363
3.20442, 2.72284
3.26726, 2.72604
3.33009, 2.72421
3.39292, 2.72797
3.45575, 2.73518
3.51858, 2.7343
3.58142, 2.73622
3.64425, 2.74486
3.70708, 2.74828
3.76991, 2.74826
3.83274, 2.74989
3.89557, 2.753
3.95841, 2.75419
4.02124, 2.76284
4.08407, 2.76615
4.1469, 2.76485
4.20973, 2.76992
4.27257, 2.77289
4.3354, 2.77699
4.39823, 2.77838
4.46106, 2.78304
4.52389, 2.7842
4.58673, 2.78246
4.64956, 2.78829
4.71239, 2.79349
4.77522, 2.78951
4.83805, 2.79224
4.90088, 2.796
4.96372, 2.79498
5.02655, 2.79804
5.08938, 2.8066
5.15221, 2.80121
5.21504, 2.80674
5.27788, 2.81135
5.34071, 2.81749
5.40354, 2.81712
5.46637, 2.81747
5.5292, 2.81964
5.59203, 2.82309
5.65487, 2.82304
5.7177, 2.8204
5.78053, 2.82545
5.84336, 2.83006
5.90619, 2.83189
5.96903, 2.83699
6.03186, 2.83957
6.09469, 2.8414
6.15752, 2.83982
6.22035, 2.84085
6.28319, 2.84502
6.34602, 2.84496
6.40885, 2.84682
6.47168, 2.84948
6.53451, 2.84768
6.59734, 2.85441
6.66018, 2.85581
6.72301, 2.85841
6.78584, 2.86128
6.84867, 2.86288
6.9115, 2.86225
6.97434, 2.86035
7.03717, 2.86659
7.1, 2.86633
7.16283, 2.87461
7.22566, 2.87193
7.28849, 2.87166
7.35133, 2.87628
7.41416, 2.87505
7.47699, 2.87588
7.53982, 2.8768
7.60265, 2.8756
7.66549, 2.87996
7.72832, 2.88144
7.79115, 2.88124
7.85398, 2.88729
7.91681, 2.88439
7.97965, 2.88575
8.04248, 2.88984
8.10531, 2.89034
8.16814, 2.89206
8.23097, 2.89138
8.2938, 2.89559
8.35664, 2.8963
8.41947, 2.89697
8.4823, 2.90143
8.54513, 2.90125
8.60796, 2.90049
8.6708, 2.89987
8.73363, 2.90394
8.79646, 2.90769
8.85929, 2.90634
8.92212, 2.9071
8.98495, 2.91141
9.04779, 2.9093
9.11062, 2.90921
9.17345, 2.91165
9.23628, 2.90702
9.29911, 2.91229
9.36195, 2.91449
9.42478, 2.9165
9.48761, 2.91709
9.55044, 2.92001
9.61327, 2.92306
9.67611, 2.92331
9.73894, 2.91982
9.80177, 2.92385
9.8646, 2.92549
9.92743, 2.9187
9.99026, 2.92449
10.0531, 2.92244
10.1159, 2.92792
10.1788, 2.9275
10.2416, 2.92554
10.3044, 2.93242
10.3673, 2.93079
10.4301, 2.93226
10.4929, 2.93379
10.5558, 2.93197
10.6186, 2.93335
10.6814, 2.93349
10.7442, 2.93769
10.8071, 2.94026
10.8699, 2.93979
10.9327, 2.93896
10.9956, 2.93693
11.0584, 2.93792
11.1212, 2.93979
11.1841, 2.93742
11.2469, 2.9415
11.3097, 2.94019
11.3726, 2.94036
11.4354, 2.94349
11.4982, 2.94391
11.5611, 2.94354
11.6239, 2.94579
11.6867, 2.95056
11.7496, 2.94648
11.8124, 2.94689
11.8752, 2.95075
11.9381, 2.94912
12.0009, 2.9488
12.0637, 2.94992
12.1265, 2.94812
12.1894, 2.94908
12.2522, 2.95115
12.315, 2.95096
12.3779, 2.94559
12.4407, 2.95065
12.5035, 2.95157
12.5664, 2.95515
12.6292, 2.95521
12.692, 2.95687
12.7549, 2.95671
12.8177, 2.95575
12.8805, 2.956
12.9434, 2.95309
13.0062, 2.95581
13.069, 2.96141
13.1319, 2.95985
13.1947, 2.96265
13.2575, 2.9616
13.3204, 2.96137
13.3832, 2.95871
13.446, 2.95886
13.5088, 2.9614
13.5717, 2.96485
13.6345, 2.9636
13.6973, 2.96264
13.7602, 2.96238
13.823, 2.96413
13.8858, 2.96365
13.9487, 2.96892
14.0115, 2.96731
14.0743, 2.96806
14.1372, 2.96571
14.2, 2.96894
14.2628, 2.97117
14.3257, 2.9707
14.3885, 2.97243
14.4513, 2.9726
14.5142, 2.9727
14.577, 2.97459
14.6398, 2.97301
14.7027, 2.96901
14.7655, 2.96998
