0, 2
0.0628319, 2.74936
0.125664, 2.93916
0.188496, 2.99565
0.251327, 3.01519
0.314159, 3.02991
0.376991, 3.03719
0.439823, 3.04523
0.502655, 3.0608
0.565487, 3.07251
0.628319, 3.08337
0.69115, 3.09194
0.753982, 3.10327
0.816814, 3.11611
0.879646, 3.11866
0.942478, 3.12958
1.00531, 3.14403
1.06814, 3.15502
1.13097, 3.16196
1.19381, 3.1798
1.25664, 3.18252
1.31947, 3.19328
1.3823, 3.19973
1.44513, 3.20985
1.50796, 3.22368
1.5708, 3.22963
1.63363, 3.23963
1.69646, 3.24634
1.75929, 3.25617
1.82212, 3.26926
1.88496, 3.27513
1.94779, 3.28453
2.01062, 3.28898
2.07345, 3.29247
2.13628, 3.30439
2.19911, 3.31797
2.26195, 3.3291
2.32478, 3.33871
2.38761, 3.35051
2.45044, 3.35186
2.51327, 3.36115
2.57611, 3.36333
2.63894, 3.37571
2.70177, 3.38542
2.7646, 3.3904
2.82743, 3.39997
2.89027, 3.40092
2.9531, 3.40461
3.01593, 3.4117
3.07876, 3.42104
3.14159, 3.42931
3.20442, 3.4438
3.26726, 3.45028
3.33009, 3.45
3.39292, 3.45718
3.45575, 3.46895
3.51858, 3.46991
3.58142, 3.47459
3.64425, 3.48818
3.70708, 3.49481
3.76991, 3.49684
3.83274, 3.501
3.89557, 3.50713
3.95841, 3.51068
4.02124, 3.52411
4.08407, 3.53041
4.1469, 3.53054
4.20973, 3.53916
4.27257, 3.54494
4.3354, 3.55223
4.39823, 3.55583
4.46106, 3.56379
4.52389, 3.56708
4.58673, 3.56648
4.64956, 3.57594
4.71239, 3.58452
4.77522, 3.58084
4.83805, 3.58611
4.90088, 3.59277
4.96372, 3.59303
5.02655, 3.5987
5.08938, 3.61169
5.15221, 3.60609
5.21504, 3.61496
5.27788, 3.62264
5.34071, 3.63226
5.40354, 3.63324
5.46637, 3.63517
5.5292, 3.63952
5.59203, 3.64554
5.65487, 3.64691
5.7177, 3.64479
5.78053, 3.65293
5.84336, 3.66045
5.90619, 3.66422
5.96903, 3.67234
6.03186, 3.67707
6.09469, 3.68078
6.15752, 3.67997
6.22035, 3.68263
6.28319, 3.68944
6.34602, 3.69059
6.40885, 3.69429
6.47168, 3.69906
6.53451, 3.69792
6.59734, 3.70808
6.66018, 3.71112
6.72301, 3.71573
6.78584, 3.72068
6.84867, 3.72394
6.9115, 3.7242
6.97434, 3.72278
7.03717, 3.7322
7.1, 3.73292
7.16283, 3.74498
7.22566, 3.74244
7.28849, 3.74311
7.35133, 3.75029
7.41416, 3.74969
7.47699, 3.75182
7.53982, 3.75404
7.60265, 3.75341
7.66549, 3.76015
7.72832, 3.76304
7.79115, 3.76371
7.85398, 3.77268
7.91681, 3.76973
7.97965, 3.77242
8.04248, 3.77875
8.10531, 3.78029
8.16814, 3.78343
8.23097, 3.78339
8.2938, 3.78981
8.35664, 3.7916
8.41947, 3.79331
8.4823, 3.80008
8.54513, 3.80065
8.60796, 3.80043
8.6708, 3.80039
8.73363, 3.80661
8.79646, 3.81241
8.85929, 3.81139
8.92212, 3.81313
8.98495, 3.81962
9.04779, 3.81755
9.11062, 3.81814
9.17345, 3.8221
9.23628, 3.81663
9.29911, 3.82436
9.36195, 3.82797
9.42478, 3.83136
9.48761, 3.83282
9.55044, 3.83738
9.61327, 3.84212
9.67611, 3.84312
9.73894, 3.83915
9.80177, 3.8452
9.8646, 3.84802
9.92743, 3.83959
9.99026, 3.84794
10.0531, 3.84582
10.1159, 3.85374
10.1788, 3.85379
10.2416, 3.85179
10.3044, 3.86155
10.3673, 3.85995
10.4301, 3.86249
10.4929, 3.86509
10.5558, 3.8632
10.6186, 3.86557
10.6814, 3.86628
10.7442, 3.8724
10.8071, 3.87637
10.8699, 3.87628
10.9327, 3.87571
10.9956, 3.8735
11.0584, 3.87532
11.1212, 3.87831
11.1841, 3.87564
11.2469, 3.88157
11.3097, 3.88029
11.3726, 3.88099
11.4354, 3.88563
11.4982, 3.88664
11.5611, 3.88659
11.6239, 3.89004
11.6867, 3.89684
11.7496, 3.89184
11.8124, 3.89283
11.8752, 3.89841
11.9381, 3.89666
12.0009, 3.89665
12.0637, 3.89857
12.1265, 3.89658
12.1894, 3.89828
12.2522, 3.90144
12.315, 3.90159
12.3779, 3.89482
12.4407, 3.90196
12.5035, 3.90357
12.5664, 3.90873
12.6292, 3.90919
12.692, 3.91176
12.7549, 3.91191
12.8177, 3.91099
12.8805, 3.91167
12.9434, 3.90816
13.0062, 3.91212
13.069, 3.91994
13.1319, 3.9182
13.1947, 3.92226
13.2575, 3.92121
13.3204, 3.92122
13.3832, 3.91801
13.446, 3.91851
13.5088, 3.92223
13.5717, 3.92716
13.6345, 3.92581
13.6973, 3.92483
13.7602, 3.9248
13.823, 3.92742
13.8858, 3.92706
13.9487, 3.93439
14.0115, 3.93254
14.0743, 3.93381
14.1372, 3.93096
14.2, 3.93554
14.2628, 3.9388
14.3257, 3.93843
14.3885, 3.94099
14.4513, 3.94148
14.5142, 3.94186
14.577, 3.94465
14.6398, 3.94282
14.7027, 3.93775
14.7655, 3.93931
14.8283, 3.94321
14.8911, 3.93997
14.954, 3.94017
15.0168, 3.94374
15.0796, 3.94712
15.1425, 3.94518
15.2053, 3.94341
15.2681, 3.94363
15.331, 3.94582
15.3938, 3.95084
15.4566, 3.94822
15.5195, 3.94439
15.5823, 3.94663
15.6451, 3.95341
15.708, 3.95343
15.7708, 3.94962
15.8336, 3.95209
15.8965, 3.95762
15.9593, 3.95479
16.0221, 3.95144
16.085, 3.95338
16.1478, 3.95576
16.2106, 3.95797
16.2734, 3.95283
16.3363, 3.95443
16.3991, 3.95329
16.4619, 3.96054
16.5248, 3.96075
16.5876, 3.95765
16.6504, 3.96297
16.7133, 3.96232
16.7761, 3.95923
16.8389, 3.95621
16.9018, 3.96055
16.9646, 3.96168
17.0274, 3.96195
17.0903, 3.96156
17.1531, 3.96481
17.2159, 3.96112
17.2788, 3.95842
17.3416, 3.96108
17.4044, 3.9641
